1467112.0,41
1113502.0,8
1102576.0,1
1203195.0,2
1413863.0,15
1391457.0,1
1305173.0,1
716822.0,14
1351744.0,1
1090069.0,70
1053052.0,12
1295094.0,1
1322488.0,3
1513818.0,168
1541063.0,4
1584605.0,1
1241574.0,18
1350957.0,1
1365323.0,1
1238028.0,16
1459657.0,8
1066281.0,38
1382312.0,2
1012917.0,37
1413410.0,12
1184490.0,25
1183394.0,32
1019963.0,4
1590511.0,1
1416849.0,17
1585384.0,3
1276178.0,2
1513963.0,3
1581908.0,527
1384119.0,1
1294178.0,33
1602040.0,15
884344.0,2
1624794.0,24
1346349.0,3
918608.0,467
910030.0,22
1374238.0,2
1312711.0,2
1360216.0,1
1642239.0,2
1351954.0,2
1313665.0,1
1233906.0,1
1016458.0,2
829608.0,77
1552159.0,3
916758.0,15
1210237.0,9
1398006.0,50
1389178.0,3
1196862.0,1
1256879.0,5
1462723.0,3
1348082.0,1
1001947.0,8
1289451.0,5
1283049.0,3
1144395.0,1
1573133.0,27
1415322.0,2
1235845.0,1
315021.0,16
1363520.0,4
1201423.0,3
1308048.0,1
1590923.0,1
1250969.0,37
1042778.0,1
1450277.0,7
1631376.0,1
1391198.0,1
942956.0,3
1641494.0,1
1324106.0,5
1392912.0,5
1315469.0,1
1193147.0,11
1446557.0,5
1318435.0,1
1550289.0,4
1633572.0,2
1634083.0,5
1201347.0,2
1378179.0,4
1098462.0,38
1480910.0,1
1254073.0,4
1554585.0,2
1319464.0,1
1641832.0,1
1255624.0,5
1643495.0,2
1268696.0,1
1171394.0,1
1583934.0,4
1322022.0,1
1159555.0,5
1174649.0,12
1136451.0,1
1619243.0,1
1110794.0,3
1003309.0,2
1282417.0,9
1442595.0,1
1227681.0,9
1053351.0,13
1042121.0,1
1189409.0,24
1607899.0,3
1032826.0,7
1241429.0,2
1283148.0,2
1261936.0,1
1236446.0,6
1309817.0,1
1000152.0,2
1639234.0,10
1246101.0,12
1365614.0,1
921515.0,6
1366249.0,1
1532359.0,7
1132608.0,2
1379666.0,4
898362.0,11
1183333.0,3
1362227.0,2
1331468.0,1
1357624.0,14
1545216.0,16
887508.0,8
1612318.0,1
1366604.0,1
1292672.0,1
1459659.0,1
1305811.0,4
1444041.0,1
1310514.0,1
1571062.0,2
1418983.0,17
860420.0,20
1162694.0,3
1314075.0,1
892851.0,1
1351556.0,2
1362850.0,2
1217921.0,1
1586697.0,1
1617760.0,173
771844.0,3
1319829.0,1
1367223.0,1
1249146.0,2
1292789.0,5
1643120.0,2
1242305.0,8
1461748.0,5
1413745.0,151
1346347.0,2
1188711.0,26
1383058.0,12
1547362.0,1
1401057.0,1
1199588.0,3
1157756.0,34
1619631.0,1
1146358.0,2
1535434.0,1
1387660.0,4
1212004.0,3
1320629.0,1
1183940.0,8
1199409.0,3
1244889.0,3
1418953.0,8
1610077.0,1
1079990.0,16
1305774.0,1
1261319.0,53
1094960.0,16
1334073.0,2
1241496.0,5
1608902.0,2
1324562.0,39
1496057.0,1
1368378.0,31
1419792.0,1
1371915.0,5
1569340.0,25
1191173.0,6
1531959.0,9
1170839.0,1
1434752.0,7
1145631.0,1
1084413.0,1
1360424.0,2
1299386.0,2
1001692.0,1
1216396.0,2
946988.0,1
1019937.0,1
1069258.0,818
1305006.0,1
1269266.0,2
1572972.0,1
1358361.0,1
1468300.0,41
1550697.0,1
1311087.0,10
792858.0,28
1210593.0,1
1454944.0,10
1372099.0,1
1356958.0,2
1547282.0,189
1615345.0,1
1301704.0,56
1361907.0,2
1589107.0,1
1090745.0,1
1372761.0,8
866841.0,18
830005.0,4
1506768.0,12
1369610.0,7
1484972.0,9
1307036.0,1
1129684.0,3
1177609.0,759
1331680.0,11
1006215.0,4
1337080.0,2
1385826.0,2
1201050.0,6
1459200.0,3876
1581959.0,3
1439382.0,2
1320979.0,11
1057807.0,18
1622275.0,1
846811.0,4
1450607.0,19
1378656.0,4
1096541.0,3
1613624.0,2
1512454.0,3
1522157.0,1
1027664.0,102
921150.0,28
60714.0,676
1605514.0,2
1236533.0,9
1381205.0,6
1140319.0,27
1169697.0,1
1286122.0,11
1541954.0,1
1265270.0,2
1208741.0,6
1180011.0,33
1574792.0,1
1260308.0,1
1270985.0,25
1345196.0,1
1318375.0,1
1638177.0,1
1209002.0,7
1231650.0,3
1127342.0,200
1345277.0,4
1396810.0,5
1452016.0,3
732658.0,2
1577797.0,3
1310031.0,2
1206589.0,8
1235469.0,13
1337236.0,1
1604489.0,1
22252.0,274
1511474.0,18
1206389.0,1
1334360.0,4
1427996.0,1
1213969.0,2
1405367.0,1
1598000.0,15
1388387.0,2
1199407.0,3
1506432.0,3
792924.0,7
1611711.0,2
1157758.0,154
1026488.0,11
1499650.0,3
1225676.0,1
1329577.0,1
1618767.0,1
75149.0,56
1315250.0,1
1471295.0,10
1237054.0,11
1256152.0,1
1562498.0,2
1615405.0,2
1258646.0,9
1308147.0,1
1214899.0,1
1576626.0,1
1642006.0,1
1507635.0,3
812797.0,52
1309288.0,7
1497667.0,1
1355827.0,1
789545.0,6
1643350.0,1
1539712.0,3
1328769.0,105
1377268.0,20
1305008.0,3
1419580.0,8
1383758.0,2
1643233.0,1
904044.0,6
1527208.0,13
1328628.0,1
1304048.0,1
1586701.0,1
1356972.0,2
1543875.0,1
1597691.0,5
1380940.0,4
1202935.0,1
786418.0,17
1191046.0,4
1253144.0,7
919461.0,2
1567075.0,1
1172457.0,6
1245852.0,2
1576279.0,3
1498393.0,2
1327173.0,1
1325751.0,1
1251095.0,1
1207214.0,8
1361461.0,2
1631055.0,4
1145926.0,1
1582306.0,4
1221684.0,4
1094656.0,13
1555289.0,1
1274335.0,2
1374434.0,21
1361520.0,2
1307759.0,1
1346092.0,3
1383305.0,4
1538977.0,49
1530884.0,18
1190706.0,2
1644204.0,1
1157684.0,16
1244412.0,9
1572536.0,1
1411821.0,1
1251506.0,3
1603692.0,1
1373622.0,9
1317858.0,7
1366674.0,2
1355923.0,1
1295563.0,1
1230831.0,12
1242137.0,1
1427900.0,1
1206107.0,10
65897.0,2
1460392.0,4
1228072.0,3
1366555.0,1
1370184.0,6
1637287.0,5
1533588.0,1
826817.0,2
1139023.0,35
1364681.0,5
1157301.0,2
1323646.0,1
1309922.0,4
1029509.0,446
1284856.0,5
1202938.0,1
1616830.0,1
1309717.0,1
1640553.0,1
1070371.0,2
1195673.0,4
1051008.0,6
1141421.0,1
1354072.0,7
1637984.0,1
1641613.0,1
870825.0,18
1182685.0,8
1285507.0,2
1077680.0,1
1364029.0,1
1354253.0,1
1076530.0,4
1360080.0,2
1562030.0,2
1369361.0,2
1538464.0,4
1186937.0,11
1249800.0,2
1549058.0,4
1299686.0,4
75608.0,34
1208623.0,5
830750.0,15
1208971.0,12
1310276.0,4
1164249.0,1
1516552.0,5
1356934.0,1
205422.0,14
1325459.0,3
1051885.0,1
1461993.0,254
1448874.0,1
1334336.0,1
1173514.0,628
1278438.0,12
1019388.0,1
1385432.0,2
1016773.0,6
1457292.0,3
1533949.0,3
1160345.0,4
1212637.0,1
1502077.0,5
1591311.0,1
1568237.0,2
1305925.0,4
