1467112.0,42
1203195.0,1
1583841.0,1
1413863.0,9
1391457.0,11
1360088.0,1
716822.0,19
1331466.0,1
1090069.0,44
1391722.0,1
1053052.0,15
1138082.0,3
1295094.0,1
1117465.0,6
899287.0,4
1513818.0,93
1241574.0,9
1429442.0,9
1138103.0,3
1069889.0,4
1350957.0,1
1238028.0,12
1066281.0,22
1382312.0,5
1012917.0,15
1413410.0,7
1184490.0,9
1442512.0,1
1183394.0,20
1432389.0,1
1176043.0,1
1145631.0,3
1442429.0,1
1513963.0,1
1286063.0,1
1083204.0,7
1459972.0,1
884344.0,13
1456843.0,1
918608.0,640
1054033.0,6
910030.0,13
1182984.0,1
1286122.0,4
1134666.0,1
1351954.0,1
1028830.0,4
1313665.0,4
1402308.0,2
1181443.0,2
829608.0,143
1419847.0,4
1362965.0,1
916758.0,15
1210237.0,4
1398006.0,49
1196862.0,4
1462723.0,1
1348082.0,1
1289451.0,3
1176136.0,9
1548917.0,1
1475104.0,1
1573133.0,25
1415322.0,1
1235845.0,4
315021.0,21
1085000.0,1
1385432.0,2
1416337.0,2
811933.0,30
871713.0,1
851576.0,3
1324106.0,8
1377703.0,10
1193147.0,7
1474367.0,1
880300.0,4
1633572.0,1
1634083.0,4
811877.0,1
1201347.0,1
1411040.0,2
1378179.0,2
1098462.0,21
1433605.0,9
1319464.0,3
1589546.0,1
1255624.0,4
1127127.0,6
1583934.0,2
1331365.0,2
902995.0,3
1174649.0,8
1619243.0,1
1110794.0,31
1282417.0,1
1542523.0,1
1227681.0,7
1053351.0,18
1137312.0,7
1480141.0,1
1189409.0,10
1399397.0,1
1607899.0,1
1032826.0,5
892761.0,3
1476315.0,1
1216592.0,1
1444535.0,2
1236446.0,1
1390757.0,1
1639234.0,10
1246101.0,3
939648.0,1
24651.0,2
1132608.0,1
1379666.0,3
898362.0,8
1221057.0,1
1362227.0,1
1310862.0,1
1357624.0,5
1157566.0,3
1545216.0,8
887508.0,7
1403151.0,1
1305811.0,3
1444041.0,1
1285738.0,1
1365415.0,2
1164009.0,6
860420.0,13
1134354.0,4
1351556.0,5
1362850.0,1
1217921.0,2
1500493.0,10
925854.0,3
1319829.0,4
1345055.0,2
1356812.0,9
1242305.0,6
1461748.0,5
1413745.0,145
1346347.0,2
1188711.0,13
1383058.0,24
1410611.0,1
1401057.0,31
1129885.0,1
1157756.0,5
1535434.0,4
1387660.0,3
1212004.0,5
1320629.0,1
1278208.0,1
1199409.0,2
1276408.0,4
1418953.0,8
1606302.0,1
1079990.0,20
1417810.0,42
1261319.0,6
1094960.0,6
1508414.0,2
1559845.0,6
1608902.0,2
1324562.0,57
1408184.0,5
1394961.0,2
1368378.0,8
1419792.0,5
1569340.0,108
1191173.0,5
1434752.0,5
1480058.0,3
1416849.0,2
1532165.0,2
1213432.0,4
1443356.0,1
1019937.0,3
1548727.0,1
1069258.0,755
1305006.0,1
1269266.0,2
1572972.0,1
1358361.0,1
1311087.0,2
792858.0,35
1454944.0,3
1356958.0,1
1547282.0,114
1566655.0,1
1301704.0,57
1361907.0,1
1589107.0,1
1435960.0,2
1372761.0,7
866841.0,30
1596524.0,1
1246181.0,14
1058445.0,2
1219387.0,4
1024247.0,20
1571448.0,1
1585271.0,1
1177609.0,195
1331680.0,5
1547505.0,1
1337080.0,17
1106871.0,3
1385826.0,3
1201050.0,3
1021207.0,2
1459200.0,324
1439382.0,2
1320979.0,2
1336813.0,4
1622275.0,7
1450607.0,79
1378656.0,7
1512454.0,2
1027664.0,55
1043027.0,24
1236533.0,6
1381205.0,3
1281515.0,1
1374238.0,1
