1054284.0,1
1467112.0,14
737906.0,1
900688.0,1
1198372.0,5
1102576.0,1
1203195.0,4
1186617.0,1
1284079.0,2
1532541.0,6
1413863.0,19
1113502.0,3
1360088.0,1
716822.0,17
1250755.0,12
1351744.0,2
1090069.0,97
946473.0,2
1391722.0,2
1053052.0,13
1295094.0,2
353904.0,16
1378894.0,2
899287.0,1
1513818.0,1395
1201673.0,1
1488892.0,1
1241574.0,16
1429442.0,1
1407522.0,4
1069889.0,1
1350957.0,1
1238028.0,31
1459657.0,2
1066281.0,18
1382312.0,2
1012917.0,27
1413410.0,10
1184490.0,8
1183394.0,17
1364376.0,1
1412458.0,4
1176043.0,3
1460049.0,2
1295533.0,10
1590511.0,1
1145631.0,1
1601228.0,1
1442429.0,4
1513963.0,14
1581908.0,856
1384119.0,3
1294178.0,42
1459972.0,1
1381652.0,1
884344.0,23
1456843.0,2
1289538.0,1
1498502.0,1
1385953.0,2
918608.0,360
1512454.0,20
1374238.0,1
1581824.0,1
1312711.0,1
1134666.0,1
1288860.0,1
1351954.0,6
1313665.0,1
1280587.0,1
1402308.0,1
829608.0,349
1552159.0,2
916758.0,24
1293415.0,5
1191046.0,3
1398006.0,32
1389178.0,2
1196862.0,3
1256879.0,9
1462723.0,12
1348082.0,1
1289451.0,7
1176136.0,1
1219710.0,11
1548917.0,23
1385393.0,1
1573133.0,74
1533180.0,2
1328327.0,2
1235845.0,8
315021.0,4
1225275.0,5
1604325.0,2
1306836.0,4
1590923.0,1
1329392.0,2
1285548.0,1
1250969.0,103
1553887.0,1
1301603.0,3
1326483.0,3
851576.0,5
1322488.0,1
1324106.0,1
1188135.0,3
1377703.0,7
1315469.0,1
1533888.0,9
1474367.0,4
1318435.0,1
1550289.0,1
1398599.0,2
1319556.0,1
811877.0,4
1201347.0,2
1098462.0,59
1480910.0,2
1399083.0,3
1254073.0,11
1554585.0,1
1319464.0,1
1589546.0,2
1255624.0,7
1468014.0,1
1310758.0,1
1268696.0,1
1127127.0,1
1273157.0,1
1583934.0,4
1331365.0,2
